release_year,production_companies,vote_average
2008,HanWay Films,6.0
2008,UK Film Council,6.0
2008,2 Entertain,6.0
2008,Regency Enterprises,5.3984375
2008,Vertigo Entertainment,5.3984375
2008,Ozla Pictures,5.3984375
2008,New Regency Pictures,5.3984375
2008,Walt Disney Pictures,5.1015625
2008,The Weinstein Company,6.80078125
2008,Summit Entertainment,6.80078125
2008,Endgame Entertainment,6.80078125
2008,20th Century Fox,5.1015625
2008,Regency Enterprises,5.1015625
2008,Guy Walks into a Bar Productions,5.1015625
2008,Deep River Productions,5.1015625
2008,Metro-Goldwyn-Mayer (MGM),5.6015625
2008,Vertigo Entertainment,5.30078125
2008,Screen Gems,5.30078125
2008,Andale Pictures,5.30078125
2008,Castle Rock Entertainment,5.8984375
2008,Warner Bros. Entertainment,6.30078125
2008,DC Comics,6.30078125
2008,Lakeshore Entertainment,5.8984375
2008,Metro-Goldwyn-Mayer (MGM),5.8984375
2008,Camelot Pictures,5.8984375
2008,Warner Bros. Pictures,4.80078125
2008,Intermedia Films,4.80078125
2008,Alcon Entertainment,4.80078125
2008,Kadokawa Pictures,4.80078125
2008,Equity Pictures Medienfonds GmbH & Co. KG IV,4.80078125
2008,Hollywoodmade,4.8984375
2008,Paramount Pictures,6.5
2008,Nickelodeon Movies,6.5
2008,Stella-del-SÃ¼d,6.5
2008,This Is That Productions,5.30078125
2008,Your Face Goes Here Entertainment,5.30078125
2008,Picture Farm,6.19921875
2008,A-Mark Entertainment,6.0
2008,Millennium Films,5.8984375
2008,verture Films,5.8984375
2008,Rainmaker Entertainment,6.6015625
2008,Mattel,6.6015625
2008,F24 Film,6.3984375
2008,Casa Bonita,6.3984375
2008,Sony Pictures Animation,5.6015625
2008,Reel FX Creative Studios,5.6015625
2008,Sony Pictures Home Entertainment,5.6015625
2008,Isle of Man Film,6.3984375
2008,UK Film Council,6.3984375
2008,Screen Yorkshire,6.3984375
2008,Steel Mill Pictures,6.3984375
2008,DC Comics,6.80078125
2008,Warner Bros. Animation,6.80078125
2008,Madhouse,6.80078125
2008,Bee Train,6.80078125
2008,2929 Productions,6.5
2008,TriStar Pictures,5.5
2008,Mandate Pictures,5.5
2008,Persistent Entertainment,5.5
2008,Senator International,5.5
2008,Intuition Films,5.5
2008,Davis Entertainment,7.1015625
2008,Relativity Media,7.1015625
2008,IDEA Filmproduktions,7.1015625
2008,Paramount Pictures,4.6015625
2008,Happy Madison Productions,4.6015625
2008,Pelican Productions LLC,4.6015625
2008,Blue Rider Pictures,6.0
2008,Lago Films,6.0
2008,See Film,6.0
2008,New Line Cinema,4.6015625
2008,Emperor Motion Pictures,5.1015625
2008,Shanghai Film Group,5.1015625
2008,Chang-Hong Channel Film & Video Co.,5.1015625
2008,Hughes Capital Entertainment,5.0
2008,The Weinstein Company,6.0
2008,FilmColony,6.0
2008,Lawrence Bender Productions,6.0
2008,Film Direction,6.69921875
2008,Warner Home Video,4.8984375
2008,Flame Ventures,4.8984375
2008,Raw Feed,4.8984375
2008,Village Roadshow Pictures,5.69921875
2008,Warner Bros. Pictures,5.69921875
2008,DiNovi Pictures,5.69921875
2008,Gold Circle Films,5.19921875
2008,Starz Media,5.1015625
2008,Starz Animation,5.1015625
2008,Odyssey Entertainment,5.1015625
2008,Studiopolis,5.1015625
2008,Vanguard Animation,5.1015625
2008,Dimension Films,5.30078125
2008,Screen Gems,5.80078125
2008,Overbrook Entertainment,5.80078125
2008,Pioneer Productions,6.0
2008,National Geographic,6.0
2008,Lighthouse Home Entertainment,6.8984375
2008,Dimension Films,6.19921875
2008,Vertigo Entertainment,5.69921875
2008,QED International,5.69921875
2008,RightOff Entertainment,5.69921875
2008,Dark & Stormy Entertainment,5.69921875
2008,Echo Productions,5.69921875
2008,Accomplice Films,6.0
2008,Taurus Entertainment Company,4.69921875
2008,Millennium Films,4.69921875
2008,Emmett/Furla Films,4.69921875
2008,Nu Image Entertainment GmbH,4.69921875
2008,D.O.D. Productions,4.69921875
2008,Ghost House Pictures,4.3984375
2008,Stage 6 Films,4.3984375
2008,B and G Derivatives Holdings,4.3984375
2008,Lunar Films,5.69921875
2008,Fonds Eurimages du Conseil de l'Europe,5.69921875
2008,Eurofilm StÃºdiÃ³,5.69921875
2008,StÃ¡tnÃ­ Fond CR pro Podporu a Rozvoj CeskÃ© Kinematografie,5.69921875
2008,Jakubisko Film Slovakia,5.69921875
2008,Dimension Extreme,4.6015625
2008,Thunder Road Pictures,4.1015625
2008,Hollywood Media Bridge,4.1015625
2008,Warner Premiere,4.1015625
2008,LB2 Films,4.1015625
2008,Rainmaker Entertainment,7.0
2008,Mattel,7.0
2008,La Fabrique de Films,5.80078125
2008,Telecinco Cinema,5.80078125
2008,Marvel Studios,6.30078125
2008,BBC Films,6.19921875
2008,Endgame Entertainment,6.19921875
2008,Ealing Studios,6.19921875
2008,Fragile Films,6.19921875
2008,Odyssey Entertainment,6.19921875
2008,Filmgraphics Entertainment,6.1015625
2008,Film Finance,6.1015625
2008,UTV Motion Pictures,7.80078125
2008,Ashutosh Gowariker Productions Pvt. Ltd.,7.80078125
2008,Alliance Films,5.1015625
2008,Boll Kino Beteiligungs GmbH & Co. KG,3.099609375
2008,Brightlight Pictures Inc.,3.099609375
2008,Far Cry Productions,3.099609375
2008,Screen West Midlands,7.1015625
2008,Formosa Films,7.1015625
2008,Fox Searchlight Pictures,6.1015625
2008,Contrafilm,6.1015625
2008,ATO Pictures,6.1015625
2008,Aramid Entertainment Fund,6.1015625
2008,Dune Entertainment III,6.1015625
2008,The Film,4.3984375
2008,SBK Pictures,6.30078125
2008,Occupant Entertainment,6.30078125
2008,2929 Productions,5.1015625
2008,Linson Entertainment,5.1015625
2008,Art Linson Productions,5.1015625
2008,Tribeca Productions,5.1015625
2008,Dimension Films,5.69921875
2008,Yari Film Group,7.0
2008,Electric Entertainment,5.69921875
2008,Wild Bunch,6.6015625
2008,FidÃ©litÃ© Films,6.6015625
2008,TF1 Films Production,6.6015625
2008,TPS Star,6.6015625
2008,Jerico,6.6015625
2008,UK Film Council,5.5
2008,Aramid Entertainment Fund,5.5
2008,Film4,5.5
2008,Recorded Picture Company (RPC),5.5
2008,The Poker House,6.19921875
2008,Baltimore Spring Creek Productions,6.19921875
2008,Cube Vision,5.19921875
2008,Christal Films,5.6015625
2008,Parkwood Entertainment,6.8984375
2008,Walt Disney Pictures,5.19921875
2008,Lions Gate Films,6.3984375
2008,Vertigo Entertainment,6.19921875
2008,Yari Film Group,6.19921875
2008,Grosvenor Park Media Ltd.,3.30078125
2008,LionsGate,3.30078125
2008,3 in the Box,3.30078125
2008,UK Film Council,7.6015625
2008,Red Box Films,7.6015625
2008,Discovery Films,7.6015625
2008,BBC Storyville,7.6015625
2008,Wall to Wall,7.6015625
2008,The Onion,6.0
2008,Rai Cinema,6.30078125
2008,40 Acres & A Mule Filmworks,6.30078125
2008,Touchstone Pictures,6.30078125
2008,On My Own,6.30078125
2008,Nu Image Films,5.1015625
2008,Millennium Films,5.1015625
2008,Magnolia Pictures,7.19921875
2008,Sony Pictures Home Entertainment,5.3984375
2008,Company Pictures,6.6015625
2008,New Line Cinema,5.0
2008,Picturehouse Entertainment,5.0
2008,Macari/Edelstein,5.0
2008,Lionsgate,5.30078125
2008,New Wave Entertainment,5.30078125
2008,Management 360,5.30078125
2008,Terra Firma Films,5.30078125
2008,Superfinger Entertainment,5.30078125
2008,France 2 CinÃ©ma,6.30078125
2008,Canal+,6.30078125
2008,Studio Canal,6.30078125
2008,TPS Star,6.30078125
2008,Ce Qui Me Meut Motion Pictures,6.30078125
2008,BBC Films,6.5
2008,Vertigo Entertainment,6.5
2008,Screen West Midlands,6.5
2008,Aramid Entertainment Fund,6.5
2008,Barnsnape Films,6.5
2008,BIG Pictures,3.599609375
2008,New Artists Alliance,3.599609375
2008,Imagination Worldwide,3.599609375
2008,Lions Gate Films,5.69921875
2008,Lakeshore Entertainment,5.69921875
2008,GreeneStreet Films,5.69921875
2008,Midnight Picture Show,5.69921875
2008,Lions Gate Films,6.5
2008,Isle of Man Film,5.1015625
2008,Edward R. Pressman Film,5.1015625
2008,Paradox Entertainment,5.1015625
2008,First Foot Films,5.1015625
2008,Gearhead Pictures,5.6015625
2008,Jaz Films,5.6015625
2008,Kasbah-Film Tanger,5.6015625
2008,Visualizer Film Productions,6.5
2008,Taewon Entertainment,6.5
2008,HBO Films,6.3984375
2008,Pioneer Pictures,6.3984375
2008,Company Television Productions,6.3984375
2008,Castel Film Romania,4.3984375
2008,Enlightenment Productions,6.8984375
2008,DiNovi Pictures,5.30078125
2008,Gerber Pictures,5.30078125
2008,BenderSpink,5.30078125
2008,Millennium Films,5.30078125
2008,Emmett/Furla Films,5.30078125
2008,"Institution, The",4.69921875
2008,Lions Gate Films,6.8984375
2008,Touchstone Pictures,5.69921875
2008,Left Turn Films,6.69921875
2008,Ugly Duckling Films,6.69921875
2008,Occupant Films,5.5
2008,BBC Films,6.5
2008,The Weinstein Company,6.5
2008,Compound B,6.30078125
2008,New Line Cinema,5.3984375
2008,Peace Arch Entertainment Group,5.8984375
2008,Artina Films,5.8984375
2008,RGM Entertainment,5.8984375
2008,Universal Pictures,5.69921875
2008,Spyglass Entertainment,5.69921875
2008,Strike Entertainment,5.69921875
2008,Intermittent Productions,5.69921875
2008,Ponty Up Pictures,6.5
2008,Shadow Shows,6.5
2008,Big Screen Entertainment Group,4.69921875
2008,Lakeshore Entertainment,5.80078125
2008,Camelot Pictures,5.80078125
2008,Overture Films,5.80078125
2008,Paramount Pictures,7.30078125
2008,Moonshot Pictures,7.30078125
2008,Movie%26Art,7.30078125
2008,Lereby,7.30078125
2008,Centre National de la CinÃ©matographie,6.8984375
2008,La Chauve Souris,6.8984375
2008,TF1 Films Production,6.8984375
2008,Canal+,6.8984375
2008,CinÃ©CinÃ©ma,6.8984375
2008,Gigantic Movie,5.6015625
2008,Epoch Films,5.6015625
2008,Ixtlan Productions,5.6015625
2008,Emperor Motion Pictures,5.6015625
2008,Global Entertainment Group,5.6015625
2008,3L Productions,5.3984375
2008,BBC Films,6.30078125
2008,Capitol Films,6.30078125
2008,Prescience Film Fund,6.30078125
2008,FidÃ©litÃ© Productions,6.0
2008,Octagon Films,6.0
2008,Irish Film Board,6.0
2008,Euroimages Fund of the Council of Europe,6.0
2008,Carmel Entertainment,7.5
2008,Provident Films,7.5
2008,Samuel Goldwyn Films,7.5
2008,Affirm Films,7.5
2008,Sherwood Pictures,7.5
2008,Adlabs Films Ltd.,6.19921875
2008,Metro-Goldwyn-Mayer Pictures,6.19921875
2008,Hyde Park Entertainment,6.19921875
2008,Brass Hat Films,6.19921875
2008,Funny Business Productions,7.80078125
2008,CR Enterprises,7.80078125
2008,Miramax Films,5.5
2008,Sherazade Film Development,5.5
2008,Groundswell Productions,5.5
2008,QED International,5.5
2008,Corduroy Films,5.5
2008,Fever Dreams,5.80078125
2008,Nikkatsu,5.80078125
2008,MusÃ©e d'Orsay,6.0
2008,Metro-Goldwyn-Mayer (MGM),6.3984375
2008,China Film Co-Production Corporation,5.3984375
2008,Beijing Poly-bona Film Distribution Company,5.3984375
2008,uFilm,4.19921875
2008,nWave Pictures,4.19921875
2008,Illuminata Pictures,4.19921875
2008,Sony Pictures Classics,6.3984375
2008,Lunar Films,6.5
2008,Archimede,6.6015625
2008,Walden Media,5.5
2008,Stage 6 Films,4.69921875
2008,Gaumont International,4.8984375
2008,Pulsar Productions,4.8984375
2008,Bikini Films,4.8984375
2008,The Mayhem Project,5.19921875
2008,TLA Releasing,6.1015625
2008,Luna Filmproduktion,6.1015625
2008,Exodus Film Group,5.3984375
2008,Exodus Productions,5.3984375
2008,FlipZide Pictures,3.400390625
2008,CD Films,6.1015625
2008,Edgey Productions,6.1015625
2008,Mammoth Screen,6.1015625
2008,PathÃ© Pictures International,6.30078125
2008,Cipher Films,6.30078125
2008,New Line Cinema,5.30078125
2008,Donners' Company,5.30078125
2008,Mosaic Media Group,5.30078125
2008,Road Rebel,5.30078125
2008,Freestyle Releasing,4.80078125
2008,Liddell Entertainment,4.80078125
2008,Process Productions,5.80078125
2008,Overture Films,5.80078125
2008,UK Film Council,6.0
2008,Intandem Films,6.0
2008,Aramid Entertainment Fund,6.0
2008,Film4,6.0
2008,Lipsync Productions,6.0
2008,Media 8 Entertainment,6.3984375
2008,Namesake Entertainment,4.0
2008,More Entertainment,4.0
2008,Reel Security,4.0
2008,Morabito Picture Company,5.0
2008,Glass Eye Pix,5.30078125
2008,Krabat Filmproduktion,6.3984375
2008,Seven Pictures Film,6.3984375
2008,Endgame Entertainment,5.69921875
2008,Solstice Productions,5.69921875
2008,Nu Image Films,4.8984375
2008,Millennium Films,4.8984375
2008,Max TV,6.80078125
2008,Prime Time,6.80078125
2008,Isabella Films B.V.,6.80078125
2008,Fu Works,6.80078125
2008,Isabella Films,6.80078125
2008,Fast Productions Ltd.,3.5
2008,Fast (Tornado) Productions,3.5
2008,Grosvenor Park Media Ltd.,4.69921875
2008,Insight Film Studios,4.69921875
2008,Redwood Palms Pictures,4.69921875
2008,Victoria Filmproduktion,4.69921875
2008,Proud Mary Entertainment,4.69921875
2008,Glass Eye Pix,6.6015625
2008,Film Science,6.6015625
2008,Washington Square Films,6.6015625
2008,Field Guide Films,6.6015625
2008,Gaumont,5.0
2008,Left Turn Films,5.0
2008,Ugly Duckling Films,5.0
2008,Gaumont International,5.0
2008,Thriller,5.0
2008,Imagine Television,6.80078125
2008,Teakwood Lane Productions,6.80078125
2008,Real Time Productions,6.80078125
2008,Dimension Extreme,4.5
2008,Virtual Films,7.19921875
2008,Warner Bros.,4.69921875
2008,Universal Pictures,6.1015625
2008,Spyglass Entertainment,6.1015625
2008,Cappa Productions,5.3984375
2008,Bartlett Films,5.3984375
2008,Cappa Defina Productions,5.3984375
2008,El Dorado Pictures,5.3984375
2008,Levity Productions,6.6015625
2008,Solar Films,4.5
2008,Yleisradio (YLE),4.5
2008,Icelandic Filmcompany,4.5
2008,Kisi Production,4.5
2008,Metro-Goldwyn-Mayer (MGM),5.30078125
2008,Crossroads Films,6.8984375
2008,New Line Cinema,6.3984375
2008,Goldsmith-Thomas Productions,6.3984375
2008,Red Om Films,6.3984375
2008,HBO Films,6.3984375
2008,Picturehouse,6.3984375
2008,Disney Channel,4.8984375
2008,Salty Pictures,4.8984375
2008,Emperor Motion Pictures,7.0
2008,Warner China Film HG Corporation,7.0
2008,Armor Entertainment,7.0
2008,BNJArmor,7.0
2008,Sirius Pictures International,7.0
2008,Prodigy Pictures,5.3984375
2008,Cipango,5.3984375
2008,Original Media,5.8984375
2008,APT Films,5.3984375
2008,Australian Film Finance Corporation,6.1015625
2008,Bender-Spink Inc.,5.6015625
2008,PVR Cinemas,6.3984375
2008,Starz Animation,5.80078125
2008,Big Idea Productions,5.80078125
2008,Arc Productions,5.80078125
2008,Warner Bros. Pictures,8.0
2008,Boll KG,4.0
2008,Horst Hermann Medienproduktion,4.0
2008,ZenHQ Films,4.0
2008,Versus Production,5.3984375
2008,Gaumont,6.19921875
2008,Medusa Produzione,6.19921875
2008,LGM Productions,6.19921875
2008,Hassen Brahiti / Studio Canal,6.19921875
2008,BorderLine Films,5.1015625
2008,Hidden St. Productions,5.1015625
2008,Muti Films,6.0
2008,Billy Goat Pictures,6.30078125
2008,Tenk,6.30078125
2008,Hallmark Entertainment,7.80078125
2008,Hallmark Hall of Fame Productions,7.80078125
2008,A-Mark Entertainment,4.5
2008,FlipZide Pictures,4.5
2008,Project 8 Films,4.5
2008,Parallel Media,4.5
2008,Voodoo Production Services,4.5
2008,Zininsa Film Production,6.3984375
2008,Intellectual Properties Worldwide,6.3984375
2008,Gaumont,5.3984375
2008,Nu Image Films,4.69921875
2008,Peace Arch Entertainment Group,4.69921875
2008,Insight Film Studios,4.69921875
2008,Steamroller Productions,4.69921875
2008,Canadian Film or Video Production Tax Credit (CPTC),4.69921875
2008,Image Entertainment,7.1015625
2008,Mosaic Media Group,5.3984375
2008,Mad Chance,5.3984375
2008,Warner Premiere,5.3984375
2008,Haxan Films,4.1015625
2008,GalatÃ©e Films,5.30078125
2008,Novo Arturo Films,5.30078125
2008,Constantin Film Produktion,5.30078125
2008,PathÃ©,5.30078125
2008,France 2 CinÃ©ma,5.30078125
2008,Warp X,4.0
2008,Madman Entertainment,4.0
2008,Seasonal Film Corporation,6.19921875
2008,Gold Label Entertainment,6.19921875
2008,Neway Star Pictures,6.19921875
2008,Shoot Productions,6.3984375
2008,Sobini Films,6.3984375
2008,Station3,6.3984375
2008,Fastback Pictures,6.3984375
2008,La Nuit Americaine,6.3984375
2008,Banger Productions,7.1015625
2008,Bad Biology,4.8984375
2008,Le Bureau,7.1015625
2008,Jaibol Films,7.1015625
2008,Non Linear Films,5.8984375
2008,Generator Entertainment,4.80078125
2008,Northern Ireland Screen,4.80078125
2008,Geronimo Films,4.80078125
2008,Framestore CFC,4.80078125
2008,Mascaret Films,7.19921875
2008,Bristol Bay Productions,5.8984375
2008,Playtone,5.8984375
2008,Black Balloon Productions,6.80078125
2008,British Broadcasting Corporation (BBC),5.1015625
2008,NOVA/WGBH Boston,5.1015625
2008,Fireside Film,5.69921875
2008,Next Turn Productions,6.30078125
2008,Concert Promotion International,6.8984375
2008,Shangri-La Entertainment,6.8984375
2008,StudioCanal,6.80078125
2008,ICE3,6.80078125
2008,France 2 CinÃ©ma,6.80078125
2008,BBC Cymru Wales,6.80078125
2008,Likely Story,5.80078125
2008,Sunfilm Entertainment,7.0
2008,HJB Filmproduktion,3.19921875
2008,area japan,6.6015625
2008,Parallel Films,4.3984375
2008,Toma 78,6.0
2008,Archipel 35,6.30078125
2008,Mogador Film,6.30078125
2008,Luminous Processes,4.6015625
2008,Rising Storm Productions,4.6015625
2008,Sofica Europacorp,5.3984375
2008,Europa Corp,5.3984375
2008,Avalanche Productions,5.3984375
2008,Canal+,5.3984375
2008,BSF Film,6.80078125
2008,Flight 33 Productions,6.8984375
2008,Neo Art & Logic,5.1015625
2008,LivePlanet,5.1015625
2008,Dimension Extreme,5.1015625
2008,20th Century Fox,7.30078125
2008,Alloy Entertainment,5.69921875
2008,MSNBC Films,8.296875
2008,Alive Productions,4.19921875
2008,Amicus Entertainment,4.19921875
2008,Media Pro Pictures,4.6015625
2008,EM Media,5.30078125
2008,UK Film Council,5.30078125
2008,Screen Yorkshire,5.30078125
2008,WarpX,5.30078125
2008,PathÃ©,5.30078125
2008,KarÃ© Productions,5.5
2008,360 Pictures,4.1015625
2008,Andertainment Group,5.0
2008,Crescent City Pictures,5.0
2008,Tag Entertainment,5.0
2008,Hyde Park Films,3.5
2008,Mad Scientist Productions,3.5
2008,CoproducciÃ³n Irlanda-Alemania,4.6015625
2008,EM Media,6.30078125
2008,Film London,6.30078125
2008,2am Films,6.30078125
2008,Capitol Films,5.30078125
2008,Wild Bear Films,5.30078125
2008,Archer Street Productions,5.30078125
2008,UK Film Council,5.30078125
2008,Aramid Entertainment Fund,5.30078125
2008,Nickelodeon Network,5.80078125
2008,Schneiders Bakery,5.80078125
2008,Image Entertainment,7.80078125
2008,Blue Star Pictures,5.5
2008,Good Dick,5.6015625
2008,Morning Knight,5.6015625
2008,Present Pictures,5.6015625
2008,Speak Productions,5.3984375
2008,Filmauro,5.30078125
2008,Magnolia Pictures,6.3984375
2008,Lions Gate Films,6.3984375
2008,Zootrope Films,7.3984375
2008,France 2 CinÃ©ma,6.1015625
2008,Lux Vide,6.1015625
2008,RAI,6.1015625
2008,Pampa Production,6.1015625
2008,Alchemy Television,6.1015625
2008,Princessa Productions,5.0
2008,Treehouse North Productions,5.0
2008,Symposium Productions,4.8984375
2008,Sweat Shop Films,4.8984375
2008,Neverending Light Productions,4.8984375
2008,Lab 601,4.8984375
2008,RedPill Productions,4.8984375
2008,Fox,5.19921875
2008,Nickelodeon Network,5.69921875
2008,Premise Media Corporation,4.5
2008,CorazÃ³n International,6.30078125
2008,Big Arty Productions,6.80078125
2008,PeaceOut Productions,3.69921875
2008,Sony Pictures Television,3.69921875
2008,Nomadic Pictures,3.69921875
2008,Von Zerneck Sertner Films,3.69921875
2008,Mungo Productions,5.8984375
2008,Cable Stuff Productions,7.0
2008,ModerncinÃ©,4.69921875
2008,Rhombus Media,5.5
2008,Damberger Film & Cattle Co,5.5
2008,Whizbang Films,5.5
2008,Bell Broadcast and New Media Fund,5.5
2008,Chaotic Rampage American Pictures,6.6015625
2008,Mulmur Feed Company,7.1015625
2008,Atitude ProduÃ§Ãµes e Empreendimentos,7.30078125
2008,Mars Distribution,6.0
2008,Lunch Box Entertainment,6.80078125
2008,Pixar Animation Studios,6.19921875
