release_year,director,vote_average
2009,Todd Phillips,7.1015625
2009,Zack Snyder,6.80078125
2009,Roland Emmerich,5.6015625
2009,Shane Acker,6.5
2009,Ron Howard,6.30078125
2009,Ron Clements,6.5
2009,John Musker,6.5
2009,John Lee Hancock,7.1015625
2009,Ruben Fleischer,7.1015625
2009,Chris Weitz,5.6015625
2009,Ken Kwapis,6.0
2009,Stephen Sommers,5.69921875
2009,Anne Fletcher,6.69921875
2009,Harald Zwart,5.5
2009,Robert Luketic,6.30078125
2009,Phil Lord,6.3984375
2009,Christopher Miller,6.3984375
2009,Wes Anderson,7.5
2009,Henry Selick,7.1015625
2009,Shawn Levy,5.8984375
2009,Burr Steers,6.0
2009,Robert Zemeckis,6.6015625
2009,Bart Freundlich,5.69921875
2009,Peter Jackson,6.6015625
2009,Steve Carr,5.3984375
2009,Lasse HallstrÃ¶m,7.69921875
2009,F. Gary Gray,7.19921875
2009,Richard Kelly,5.30078125
2009,Mark Neveldine,5.8984375
2009,Brian Taylor,5.8984375
2009,Christian Alvart,6.19921875
2009,Klay Hall,6.5
2009,Sam Raimi,6.1015625
2009,Vincenzo Natali,5.30078125
2009,Alex Proyas,5.69921875
2009,Duncan Jones,7.3984375
2009,Hoyt Yeatman,5.1015625
2009,Harvey Glazer,5.0
2009,Tony Scott,6.1015625
2009,Ricky Gervais,5.80078125
2009,Matthew Robinson,5.80078125
2009,P.J. Hogan,6.0
2009,Mark Waters,5.5
2009,Mark Neveldine,5.6015625
2009,Brian Taylor,5.6015625
2009,Don E. FauntLeRoy,3.599609375
2009,Jaco Van Dormael,7.80078125
2009,Peter Billingsley,5.30078125
2009,Jim Sheridan,6.69921875
2009,John Hillcoat,6.69921875
2009,Rob Letterman,6.0
2009,Conrad Vernon,6.0
2009,Andrea Arnold,6.6015625
2009,Nora Ephron,6.5
2009,Atom Egoyan,5.8984375
2009,Michael Mann,6.5
2009,David Soren,6.30078125
2009,Karyn Kusama,5.19921875
2009,Jaume Collet-Serra,6.5
2009,Phil Traill,4.6015625
2009,David R. Ellis,5.5
2009,Betty Thomas,5.30078125
2009,Agnieszka Wojtowicz-Vosloo,5.19921875
2009,Gary Winick,5.80078125
2009,Lee Daniels,6.80078125
2009,Kevin Macdonald,6.6015625
2009,David S. Goyer,4.8984375
2009,Natalie Portman,5.6015625
2009,Fatih Akin,5.6015625
2009,Mira Nair,5.6015625
2009,Allen Hughes,5.6015625
2009,Yvan Attal,5.6015625
2009,Shunji Iwai,5.6015625
2009,Brett Ratner,5.6015625
2009,Joshua Marston,5.6015625
2009,Shekhar Kapur,5.6015625
2009,Randall Balsmeyer,5.6015625
2009,Wen Jiang,5.6015625
2009,John Hamburg,6.3984375
2009,Steven Soderbergh,6.0
2009,Andy Fickman,5.3984375
2009,Christian Alvart,6.0
2009,Richard Curtis,7.1015625
2009,Declan O'Brien,4.69921875
2009,Michael Spierig,5.8984375
2009,Peter Spierig,5.8984375
2009,Robert Schwentke,6.5
2009,Kyle Newman,6.1015625
2009,Lars von Trier,6.19921875
2009,Julian Fellowes,5.0
2009,Brandon Camp,5.5
2009,Paul McGuigan,5.80078125
2009,Antoine Fuqua,6.1015625
2009,Kevin Greutert,5.8984375
2009,Jean-Marc VallÃ©e,6.8984375
2009,Ethan Coen,6.3984375
2009,Joel Coen,6.3984375
2009,David Twohy,6.1015625
2009,David Mackenzie,5.30078125
2009,Dominic Sena,5.19921875
2009,Charles Guard,6.0
2009,Thomas Guard,6.0
2009,Timothy Linh Bui,6.3984375
2009,Glenn Ficarra,6.30078125
2009,John Requa,6.30078125
2009,Gaspar NoÃ©,7.1015625
2009,Tom Ford,7.30078125
2009,Renny Harlin,5.8984375
2009,Jesse V. Johnson,5.19921875
2009,Rajkumar Hirani,7.80078125
2009,Michael Bay,6.0
2009,Grant Heslov,5.80078125
2009,Woody Allen,6.69921875
2009,James McTeigue,6.1015625
2009,Todd Graff,5.5
2009,Spike Jonze,6.30078125
2009,Nancy Meyers,6.19921875
2009,Nathan Hope,5.80078125
2009,Seth Grossman,5.0
2009,Chris Columbus,4.8984375
2009,Miguel Arteta,5.80078125
2009,Brad Silberling,5.3984375
2009,Clint Eastwood,6.8984375
2009,Jorge Blanco,5.69921875
2009,Javier Abad,5.69921875
2009,Marcos MartÃ­nez,5.69921875
2009,Oliver Parker,5.80078125
2009,Peter Cornwell,6.1015625
2009,John Putch,5.1015625
2009,Lauren Montgomery,6.19921875
2009,Scott Mann,5.69921875
2009,Harold Ramis,4.5
2009,Todd Solondz,5.1015625
2009,Neil Jordan,6.19921875
2009,Jacques Perrin,7.3984375
2009,Jacques Cluzaud,7.3984375
2009,Patrick Lussier,5.30078125
2009,Luc Besson,5.30078125
2009,Edward James Olmos,6.3984375
2009,Yann Arthus-Bertrand,7.80078125
2009,Walt Becker,5.19921875
2009,Rick Jacobson,4.5
2009,Alejandro AmenÃ¡bar,6.6015625
2009,Adam Elliot,7.5
2009,Troy Duffy,5.8984375
2009,Werner Herzog,5.80078125
2009,Terry Gilliam,6.19921875
2009,Jonas Ã…kerlund,6.0
2009,NimrÃ³d Antal,5.6015625
2009,Ã€lex Pastor,5.69921875
2009,David Pastor,5.69921875
2009,Robert GuÃ©diguian,6.69921875
2009,Gil Junger,5.5
2009,Paul Weitz,5.5
2009,Frank Paur,6.8984375
2009,Tim Blake Nelson,5.6015625
2009,Lone Scherfig,6.80078125
2009,Judd Apatow,5.5
2009,Kieran Mulroney,5.6015625
2009,Michele Mulroney,5.6015625
2009,Jason Reitman,6.6015625
2009,David Bowers,6.0
2009,Tom Tykwer,5.80078125
2009,Christopher Smith,7.0
2009,Joe Dante,5.69921875
2009,John Hyams,5.30078125
2009,Justin Lin,6.3984375
2009,Urszula Antoniak,6.19921875
2009,Michael Moore,6.8984375
2009,Michael Sucsy,6.3984375
2009,Mimi Leder,5.6015625
2009,Steven Soderbergh,6.3984375
2009,Rob Zombie,5.19921875
2009,Jody Hill,5.5
2009,George Gallo,6.6015625
2009,Peter Chelsom,5.80078125
2009,Dito Montiel,5.69921875
2009,Patrick Alessandrin,5.8984375
2009,Brian Herzlinger,4.80078125
2009,John Schultz,5.1015625
2009,Michael Cuesta,4.80078125
2009,Max Mayer,6.80078125
2009,Jon Harris,6.0
2009,Marcus Dunstan,6.19921875
2009,SÃ¶nke Wortmann,6.30078125
2009,Rachel Ward,6.19921875
2009,Sebastian Gutierrez,4.5
2009,Olatunde Osunsanmi,5.6015625
2009,Stephen Poliakoff,5.1015625
2009,Brian Koppelman,5.69921875
2009,David Levien,5.69921875
2009,Jordan Scott,6.5
2009,Takeshi Koike,7.19921875
2009,Josh Appignanesi,5.8984375
2009,J Blakeson,6.30078125
2009,Tony Gilroy,5.5
2009,Dana Lustig,5.19921875
2009,Sam Liu,6.80078125
2009,Ti West,4.0
2009,Jonas Pate,6.0
2009,Bertrand Tavernier,6.0
2009,Lauren Montgomery,7.19921875
2009,Jane Campion,6.30078125
2009,Mario Philip Azzopardi,6.69921875
2009,Yves Simoneau,6.80078125
2009,Isaac Florentine,5.3984375
2009,Robert Vince,4.80078125
2009,Greg Mottola,6.30078125
2009,Mike Judge,5.80078125
2009,Brian Levant,5.5
2009,Peter Stebbings,6.30078125
2009,David Lister,5.6015625
2009,Clare Kilner,5.30078125
2009,Rob Marshall,5.0
2009,Anand Tucker,6.0
2009,Oren Moverman,6.8984375
2009,Nelson McCormick,5.6015625
2009,Ellory Elkayem,5.5
2009,Sam Mendes,6.6015625
2009,Donald Petrie,5.69921875
2009,Nick Cassavetes,7.0
2009,Tae-Yeon Won,7.0
2009,Uwe Boll,6.0
2009,Louie Psihoyos,7.8984375
2009,Joe Wright,6.5
2009,Dominic Polcino,7.19921875
2009,Marcus Nispel,5.6015625
2009,Wayne Kramer,5.80078125
2009,Dennis Iliadis,6.1015625
2009,Rodrigo GarcÃ­a,6.69921875
2009,Roy Burdine,5.69921875
2009,Lloyd Goldfine,5.69921875
2009,Daniel Barber,6.6015625
2009,Jonathan Mostow,5.69921875
2009,Ben Ramsey,6.8984375
2009,Lara Shapiro,5.30078125
2009,Andrzej Bartkowiak,4.1015625
2009,Thor Freudenthal,5.6015625
2009,Jon Amiel,6.30078125
2009,Emily Young,5.8984375
2009,Conrad Helten,5.6015625
2009,Stuart Hazeldine,6.6015625
2009,Steve Shill,5.5
2009,Francis Ford Coppola,6.69921875
2009,Donald P. Borchers,4.19921875
2009,Keoni Waxman,5.0
2009,Phil Claydon,5.1015625
2009,Malcolm Venville,5.3984375
2009,Craig Pryce,5.19921875
2009,Drew Barrymore,6.6015625
2009,Jacob Tierney,5.80078125
2009,Tarik Saleh,6.19921875
2009,Armando Iannucci,6.5
2009,Kenny Ortega,6.6015625
2009,Lee Toland Krieger,6.30078125
2009,Michael Hoffman,6.5
2009,Jeff Beesley,5.6015625
2009,Paul Hoen,4.19921875
2009,Jim Jarmusch,6.30078125
2009,Nancy Bardawil,6.0
2009,Michael J. Bassett,5.5
2009,Alex De Rakoff,5.8984375
2009,George A. Romero,4.6015625
2009,Damien Dante Wayans,4.80078125
2009,Jason Connery,3.900390625
2009,Julian Jarrold,6.1015625
2009,William Lau,6.1015625
2009,Gavin Hood,6.19921875
2009,Danny Leiner,5.3984375
2009,Peter Ramsey,6.1015625
2009,Lukas Moodysson,5.69921875
2009,Chris Fisher,3.80078125
2009,Kevin Hooks,7.6015625
2009,Brad Turner,7.6015625
2009,Steven E. Gordon,4.0
2009,Boyd Kirkland,4.0
2009,Francesca Gregorini,5.69921875
2009,Tatiana von Furstenberg,5.69921875
2009,Scott Sanders,7.3984375
2009,Mark A. Lewis,4.69921875
2009,Raymond De Felitta,6.30078125
2009,Max Lang,6.6015625
2009,Jakob Schuh,6.6015625
2009,Tomm Moore,7.1015625
2009,Nora Twomey,7.1015625
2009,Mira Nair,5.30078125
2009,Sheldon Wilson,4.19921875
2009,Sherry Hormann,7.30078125
2009,Peter Sohn,7.8984375
2009,Wolfgang Murnberger,7.19921875
2009,Fuminori Kizaki,6.69921875
2009,Duncan Ward,6.0
2009,Greg Marcks,5.3984375
2009,Peter Hyams,5.6015625
2009,Don Roos,6.0
2009,Joel Bergvall,5.6015625
2009,Simon Sandquist,5.6015625
2009,Debbie Isitt,6.30078125
2009,Giuseppe Tornatore,6.8984375
2009,Ronnie del Carmen,6.8984375
2009,Sandy Collora,5.5
2009,Katherine Dieckmann,5.1015625
2009,Jonas Elmer,5.30078125
2009,Richard Linklater,6.3984375
2009,Robert Rodriguez,4.80078125
2009,Werner Herzog,5.8984375
2009,Zach Cregger,5.30078125
2009,Trevor Moore,5.30078125
2009,Simone North,6.1015625
2009,Oliver Hirschbiegel,6.3984375
2009,Nathan Greno,6.0
2009,Ryuta Miyake,6.19921875
2009,Rebecca Miller,6.1015625
2009,Karey Kirkpatrick,5.69921875
2009,David Hollander,5.1015625
2009,Kevin Tancharoen,5.30078125
2009,Phedon Papamichael,6.1015625
2009,Anthony Waller,5.3984375
2009,Marty Callner,6.6015625
2009,Kevin Deters,6.5
2009,Stevie Wermers,6.5
2009,Gilles Paquet-Brenner,4.8984375
2009,Tom Six,5.0
2009,Anthony DiBlasi,5.80078125
2009,James Wong,3.099609375
2009,Julie Delpy,5.1015625
2009,Florian Gallenberger,7.19921875
2009,Stewart Hendler,5.30078125
2009,Ernie Barbarash,4.8984375
2009,Tia Buhl,4.8984375
2009,Peter Hewitt,5.69921875
2009,Paolo Barzman,4.8984375
2009,John Stockwell,6.30078125
2009,Jonathan Liebesman,5.3984375
2009,Ti West,5.8984375
2009,Savage Steve Holland,4.5
2009,D. Kerry Prior ,5.5
2009,Dario Argento,3.599609375
2009,Christian Forte,4.19921875
2009,Luis Berdejo,5.19921875
2009,Sam Taylor-Johnson,6.8984375
2009,Oliver Parker,5.1015625
2009,Barnaby Thompson,5.1015625
2009,Michael Polish,4.5
2009,Tim Matheson,5.30078125
2009,Reynaldo Rodriguez,5.30078125
2009,Tyler Oliver,5.19921875
2009,Stephen Herek,5.80078125
2009,Ãlvaro de ArmiÃ±Ã¡n,4.6015625
2009,Thomas Carter,7.19921875
2009,Allison Liddi-Brown,6.1015625
2009,Stephen Frears,5.80078125
2009,Mike Smith,6.69921875
2009,Daniel DelPurgatorio,6.69921875
2009,Derrick Borte,6.0
2009,John Hindman,6.1015625
2009,Nicolas Saada,6.0
2009,Michael Scott,5.5
2009,Will Gluck,5.8984375
2009,Lisa Barros D'Sa,5.8984375
2009,Glenn Leyburn,5.8984375
2009,Richard Loncraine,6.0
2009,Nick Love,6.30078125
2009,Cheryl Hines,5.30078125
2009,Prabhu Deva,4.8984375
2009,Bobcat Goldthwait,6.30078125
2009,Steve Rash,5.19921875
2009,Steven Soderbergh,5.5
2009,Adam Gierasch,4.19921875
2009,David Hillenbrand,3.69921875
2009,Scott Hillenbrand,3.69921875
2009,Jeff King,5.6015625
2009,Lee Demarbre,4.80078125
2009,Sophie Barthes,6.5
2009,Stephen Herek,5.0
2009,Keoni Waxman,4.80078125
2009,Tom DiCillo,7.6015625
2009,David Ondaatje,5.1015625
2009,Thomas Jane,5.5
2009,Aleksandr Buravsky,5.69921875
2009,Paolo Barzman,4.1015625
2009,Sam Liu,6.3984375
2009,Arlene Sanford,5.30078125
2009,Howard Hall,6.80078125
2009,Gareth Carrivick,7.1015625
2009,Felix Van Groeningen,7.3984375
2009,Vicky Jenson,5.1015625
2009,Paul Solet,4.8984375
2009,Alex Merkin,6.30078125
2009,Roel ReinÃ©,4.19921875
2009,Alex Winter,4.3984375
2009,Jake West,5.6015625
2009,Dave Parker,4.6015625
2009,Ken Loach,6.0
2009,Ang Lee,5.8984375
2009,Josh Cooley,5.69921875
2009,Ross Katz,6.69921875
2009,"George Tillman, Jr.",6.6015625
2009,Sean Byrne,6.30078125
2009,Kirk Jones,6.5
2009,Mark Baldo,4.8984375
2009,Kevin Hamedani,3.69921875
2009,Scott Cooper,6.3984375
2009,Florian Baxmeyer,5.69921875
2009,Jon Wright,4.69921875
2009,Neal Brennan,5.30078125
2009,Danis TanoviÄ‡,6.5
2009,FranÃ§ois Ozon,5.1015625
2009,Anders Anderson,6.0
2009,Nia Vardalos,4.8984375
2009,Jeff King,4.80078125
2009,Russell Mulcahy,6.30078125
2009,John Kent Harrison,6.0
2009,Scott S. Anderson,5.19921875
2009,Jennifer DevoldÃ¨re,4.69921875
2009,Ian Fitzgibbon,4.80078125
2009,Tim McCanlies,6.1015625
2009,Lynn Shelton,5.1015625
2009,Rob Zombie,6.8984375
2009,Dror Soref,5.3984375
2009,Howard Michael Gould,6.19921875
2009,Shinya Tsukamoto,5.30078125
2009,Jac Schaeffer,5.8984375
2009,John Gulager,4.5
2009,Eric Toledano,6.5
2009,Olivier Nakache,6.5
2009,Morgan J. Freeman,5.80078125
2009,Cherien Dabis,6.3984375
2009,Samuel Maoz,6.0
2009,Jack Perez,4.5
2009,Emmanuel Klotz,6.6015625
2009,Albert Pereira-Lazaro,6.6015625
2009,Tim Iacofano,3.400390625
2009,Larry Charles,5.19921875
2009,Lev L. Spiro,5.80078125
2009,Andrew Lancaster,6.5
2009,Dolph Lundgren,4.0
2009,Peter Avanzino,7.1015625
2009,Manny Rodriguez,6.8984375
2009,Gordon Chan,4.6015625
2009,Dan Eckman,7.0
2009,Dean O'Flaherty,4.3984375
2009,Joel Schumacher,5.3984375
2009,James Hayman,6.0
2009,Brian King,5.30078125
2009,Kyle Rankin,5.80078125
2009,Benny Boom,5.0
2009,Julio DePietro,5.6015625
2009,Richard Harrah,5.8984375
2009,Marc Lawrence,5.0
2009,Toby Wilkins,5.3984375
2009,Nicholaus Goossen,4.6015625
2009,James Strong,7.30078125
2009,Gad Elmaleh,4.3984375
2009,Albert Dupontel,5.69921875
2009,Rob Williams,6.0
2009,Olivier Doran,5.69921875
2009,Jamin Winans,6.6015625
2009,Enda McCallion,4.1015625
2009,Mike Clattenburg,6.19921875
2009,Daniel Benmayor,3.69921875
2009,Martin Barnewitz,5.1015625
2009,Jeff Balsmeyer,5.5
2009,Richard Crudo,3.5
2009,Bo Zenga,4.1015625
2009,Robert D. Siegel,5.69921875
2009,Giovanni Veronesi,4.8984375
2009,Todd Louiso,4.5
2009,Tyler Perry,6.1015625
2009,Philip Ridley,6.1015625
2009,Ruba Nadda,5.69921875
2009,Sam Dunn,8.296875
2009,Scot McFadyen,8.296875
2009,Martha Holmes,7.0
2009,Simon Blakeney,7.0
2009,Stephen Lyle,7.0
2009,Bruce Beresford,6.69921875
2009,Robert Hall,5.19921875
2009,Abel Ferry,5.5
2009,Kevin Heffernan,6.0
2009,Dylan Avery,6.0
2009,Matt Lang,6.8984375
2009,Shane Van Dyke,4.6015625
2009,Michael Storey,4.6015625
2009,Tom Hooper,7.1015625
2009,Yann Moix,3.30078125
2009,Tyler Perry,6.8984375
2009,Claire Denis,5.8984375
2009,Jake Goldberger,4.5
2009,Julien Nitzberg,5.69921875
2009,John Harrison,5.30078125
2009,Patrice Leconte,5.5
2009,Gregory Doran,6.3984375
2009,Jim Strouse,6.1015625
2009,R. W. Goodwin,5.80078125
2009,Bille Woodruff,5.3984375
2009,FranÃ§ois Alaux,7.19921875
2009,HervÃ© de CrÃ©cy,7.19921875
2009,Ludovic Houplain,7.19921875
2009,FrÃ©dÃ©ric Berthe,4.69921875
2009,Andy Bichlbaum,6.5
2009,Mike Bonanno,6.5
2009,Kurt Engfehr,6.5
2009,Sean McConville,5.6015625
2009,David Kaplan,6.30078125
2009,Carlo Vanzina,4.19921875
2009,Michael Samonek,4.30078125
2009,Daniel Farrands,6.8984375
2009,Atsuya Uki,6.0
2009,Priyadarshan,4.3984375
2009,John Moffitt,7.0
2009,Ivan CalbÃ©rac,5.5
2009,Stephen Cragg,4.30078125
2010,Christopher Nolan,7.8984375
2010,Jon Favreau,6.6015625
2010,Tim Burton,6.30078125
2010,Darren Aronofsky,7.1015625
2010,David Yates,7.3984375
2010,Pierre Coffin,7.1015625
2010,Chris Renaud,7.1015625
2010,Sylvester Stallone,5.8984375
2010,Dean DeBlois,7.3984375
2010,Chris Sanders,7.3984375
2010,Martin Scorsese,7.6015625
2010,Joseph Kosinski,6.30078125
2010,Nathan Greno,7.30078125
2010,Byron Howard,7.30078125
2010,Lee Unkrich,7.5
2010,Phillip Noyce,6.19921875
2010,Danny Boyle,6.8984375
2010,Will Gluck,6.6015625
2010,Michael Apted,6.0
2010,Matthew Vaughn,7.0
2010,Florian Henckel von Donnersmarck,6.0
2010,Mike Newell,6.1015625
2010,Ridley Scott,6.1015625
2010,Ethan Coen,7.0
2010,Joel Coen,7.0
2010,Louis Leterrier,5.6015625
2010,Jon Turteltaub,5.80078125
2010,Gary Winick,6.5
2010,David Fincher,7.1015625
2010,Edgar Wright,7.19921875
2010,Paul Weitz,5.3984375
2010,NimrÃ³d Antal,5.80078125
2010,Chris Columbus,6.0
2010,Tony Scott,6.19921875
2010,Mike Mitchell,6.0
2010,Lasse HallstrÃ¶m,6.5
2010,Joe Carnahan,6.19921875
2010,Robert Schwentke,6.5
2010,Robert Rodriguez,6.19921875
2010,Ethan Maniquis,6.19921875
2010,Dennis Dugan,6.1015625
2010,Albert Hughes,6.5
2010,Allen Hughes,6.5
2010,Shawn Levy,5.8984375
2010,Ben Affleck,6.8984375
2010,Allen Coulter,6.80078125
2010,David Slade,5.8984375
2010,Tom McGrath,6.6015625
2010,M. Night Shyamalan,4.69921875
2010,Adam McKay,6.1015625
2010,Ben Ketai,4.80078125
2010,James Wan,6.69921875
2010,Jon M. Chu,6.5
2010,Tom Hooper,7.3984375
2010,Edward Zwick,6.5
2010,Peter Weir,6.69921875
2010,Miguel Sapochnik,6.1015625
2010,Massy Tadjedin,6.1015625
2010,James Mangold,5.8984375
2010,Isaac Florentine,7.3984375
2010,Ryan Murphy,5.69921875
2010,Derek Cianfrance,6.8984375
2010,Andy Tennant,5.5
2010,Anand Tucker,6.30078125
2010,Paul Greengrass,6.30078125
2010,Rob Letterman,5.0
2010,Alan Poul,5.69921875
2010,Burr Steers,6.80078125
2010,Josh Gordon,5.80078125
2010,Will Speck,5.80078125
2010,Floria Sigismondi,6.30078125
2010,Garry Marshall,5.6015625
2010,Troy Nixey,5.3984375
2010,Bradley Raymond,6.30078125
2010,Kevin Greutert,5.80078125
2010,Harald Zwart,6.1015625
2010,Todd Phillips,6.19921875
2010,Jonathan Lynn,6.1015625
2010,Pierre Morel,6.1015625
2010,Roman Polanski,6.5
2010,Anna Boden,6.8984375
2010,Ryan Fleck,6.8984375
2010,Paul Haggis,6.80078125
2010,Samuel Bayer,5.5
2010,Sylvain White,6.19921875
2010,David O. Russell,7.1015625
2010,Nicholas Stoller,5.8984375
2010,Eli Craig,7.19921875
2010,Jimmy Hayward,4.3984375
2010,Luc Besson,5.30078125
2010,Rob Hardy,5.3984375
2010,Karan Johar,7.6015625
2010,Jason Friedberg,4.30078125
2010,Aaron Seltzer,4.30078125
2010,Charles Ferguson,7.6015625
2010,Robert Luketic,5.69921875
2010,Scott Stewart,5.0
2010,GÃ©la Babluani,5.8984375
2010,Michael Patrick King,5.5
2010,Andy Fickman,6.0
2010,Susanna White,6.0
2010,Steve Pink,5.8984375
2010,Paul Scheuring,6.6015625
2010,Matt Reeves,6.6015625
2010,Rob Reiner,7.19921875
2010,Zack Snyder,6.5
2010,John Luessenhop,6.1015625
2010,Steve Antin,6.80078125
2010,John Wells,6.3984375
2010,Nanette Burstein,6.0
2010,"George Tillman, Jr.",6.19921875
2010,Roselyne Bosch,7.30078125
2010,Tod Williams,5.69921875
2010,Mark Romanek,6.69921875
2010,Brandon Vietti,7.6015625
2010,Anton Corbijn,5.6015625
2010,Tim Johnson,6.69921875
2010,Kevin Smith,5.5
2010,Darren Lynn Bousman,6.19921875
2010,Gareth Edwards,6.30078125
2010,Emilio Estevez,7.19921875
2010,Greg Berlanti,6.5
2010,Neil Marshall,5.69921875
2010,Mike Mills,6.80078125
2010,Kyle Balda,7.1015625
2010,Samuel Tourneux,7.1015625
2010,BjÃ¶rn Stein,5.5
2010,MÃ¥ns MÃ¥rlind,5.5
2010,John Curran,4.8984375
2010,Thor Freudenthal,5.80078125
2010,Steven R. Monroe,6.19921875
2010,Alexandre Aja,5.19921875
2010,Roger Michell,6.1015625
2010,Tony Goldwyn,7.0
2010,Andrei Konchalovsky,5.80078125
2010,Daniel Stamm,5.3984375
2010,Michael Lembeck,5.19921875
2010,Gil Junger,5.1015625
2010,Doug Liman,6.3984375
2010,John Carpenter,5.8984375
2010,Sam Liu,6.6015625
2010,Rodrigo CortÃ©s,6.5
2010,Jay Roach,5.3984375
2010,Mark Steven Johnson,5.69921875
2010,Giorgio Serafini,4.6015625
2010,James Keach,5.80078125
2010,Lisa Cholodenko,6.3984375
2010,Robert Vince,5.69921875
2010,Colin Strause,4.69921875
2010,Greg Strause,4.69921875
2010,John Madden,6.1015625
2010,Ben Stassen,5.80078125
2010,Aaron Schneider,5.8984375
2010,Gregor Jordan,6.5
2010,Debra Granik,6.69921875
2010,Joann Sfar,6.8984375
2010,Stephen Milburn Anderson,5.80078125
2010,Brad Peyton,5.0
2010,Paul Hoen,5.5
2010,Jorma Taccone,5.19921875
2010,Elizabeth Allen Rosenbaum,6.19921875
2010,Joe Johnston,5.3984375
2010,Noah Baumbach,5.8984375
2010,James L. Brooks,4.8984375
2010,Jeff Tremaine,6.5
2010,Kyle Balda,7.19921875
2010,Samuel Tourneux,7.19921875
2010,Stuart Gillard,5.69921875
2010,Asif Kapadia,8.0
2010,Joseph Guzman,3.599609375
2010,Quentin Dupieux,5.6015625
2010,William Kaufman,5.30078125
2010,Brian Levant,5.3984375
2010,Jim Field Smith,5.8984375
2010,Christopher Smith,5.6015625
2010,Andrew Jarecki,5.8984375
2010,Malcolm Venville,5.80078125
2010,Michael Winterbottom,6.1015625
2010,William Monahan,5.5
2010,Clint Eastwood,5.5
2010,Jessy Terrero,5.1015625
2010,Wes Craven,5.19921875
2010,Dwight H. Little,5.0
2010,Robert Redford,5.8984375
2010,Marcus Warren,4.80078125
2010,Neil LaBute,5.69921875
2010,VÃ­ctor GarcÃ­a,5.3984375
2010,Spencer Susser,6.19921875
2010,David MichÃ´d,6.69921875
2010,Tom Dey,4.8984375
2010,Werner Herzog,7.1015625
2010,Philip Seymour Hoffman,6.0
2010,Patrick Hughes,6.1015625
2010,Adam Green,5.80078125
2010,Oliver Stone,5.80078125
2010,Larysa Kondracki,6.69921875
2010,John Puglisi,6.5
2010,Nicole Holofcener,5.6015625
2010,Olivier Assayas,6.19921875
2010,Mikael HÃ¥fstrÃ¶m,6.0
2010,Steven Silver,6.69921875
2010,Michael Greenspan,5.30078125
2010,Robert Lieberman,5.6015625
2010,Julie Anne Robinson,6.80078125
2010,Tom Six,4.69921875
2010,Mike Leigh,6.69921875
2010,William Lau,6.5
2010,Dan Rush,5.80078125
2010,Rachel Goldenberg,5.5
2010,Breck Eisner,6.1015625
2010,Hideo Nakata,5.8984375
2010,Eric Laneuville,5.19921875
2010,John H. Lee,6.8984375
2010,John Cameron Mitchell,6.6015625
2010,Sofia Coppola,6.19921875
2010,Anthony Bell,5.5
2010,Ben Gluck,5.5
2010,Woody Allen,5.80078125
2010,Barry Levinson,6.69921875
2010,Brian Levant,5.0
2010,Cody Cameron,5.30078125
2010,Kim Chapiron,7.69921875
2010,Peter DeLuise,5.3984375
2010,Michael Grossman,6.0
2010,Fouad Mikati,5.3984375
2010,Eric Brevig,5.1015625
2010,Michael Damian,6.0
2010,Markus Goller,7.0
2010,Max Giwa,5.80078125
2010,Dania Pasquini,5.80078125
2010,Gary Trousdale,6.3984375
2010,Raman Hui,6.3984375
2010,Craig Moss,3.19921875
2010,Sanaa Hamri,6.0
2010,Lauren Montgomery,7.0
2010,James Gunn,6.6015625
2010,Julie Taymor,6.1015625
2010,Denys Granier-Deferre,5.3984375
2010,Christopher B. Landon,5.5
2010,Johannes StjÃ¤rne Nilsson,7.19921875
2010,Ola Simonsson,7.19921875
2010,Fernanda Cardoso,6.1015625
2010,Benedek Fliegauf,5.6015625
2010,Walt Dohrn,5.1015625
2010,Daryn Tufts,6.0
2010,Colin Levy,7.6015625
2010,Uwe Boll,3.599609375
2010,Peter Chung,6.0
2010,Jon Jones,6.5
2010,Joaquim Dos Santos,7.0
2010,Shane Van Dyke,2.69921875
2010,Shana Feste,5.8984375
2010,Andy Mitton,5.0
2010,Jesse Holland,5.0
2010,Sam Liu,7.1015625
2010,Lauren Montgomery,7.1015625
2010,Banksy,7.69921875
2010,Bernard Rose,6.19921875
2010,Marius Holst,6.6015625
2010,Stuart Beattie,6.5
2010,Dick Maas,4.69921875
2010,Iain Riddick,7.0
2010,Martin Williams,7.0
2010,Nathan Williams,7.0
2010,Marcos Efron,5.1015625
2010,Erik White,5.80078125
2010,Sergio Mimica-Gezzan,7.30078125
2010,Tom Vaughan,5.80078125
